Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0045202~synapse	11	3.754266211604096	0.04844675720466389	CAV3, DNM3, PPP1R9B, PRKCQ, ADAM10, PSEN1, SEMA4F, SYT6, ERC1, SHANK3, RIMS3	198	355	12782	2.0003129890453835	0.9999991718053841	0.5612237799137874	48.17711829829343
GOTERM_BP_FAT	GO:0016525~negative regulation of angiogenesis	3	1.023890784982935	0.049425602930571216	COL4A2, PTPRM, VASH1	212	23	13528	8.323215750615258	1.0	0.6923168295914691	57.58052786118546
GOTERM_BP_FAT	GO:0006497~protein amino acid lipidation	4	1.3651877133105803	0.04960315345580334	NMT2, ZDHHC17, CHM, ABCA1	212	53	13528	4.815948736205055	1.0	0.6888444240619345	57.714374985725556
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	5	1.7064846416382253	0.05039905593571095	ADAM10, MAP2K1, PDGFB, CXCL16, FURIN	212	89	13528	3.584905660377359	1.0	0.6900287941575737	58.309500801741144
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	5	1.7064846416382253	0.05039905593571095	CAV3, PRKCQ, CCDC88A, TMSB10, ARPC5	212	89	13528	3.584905660377359	1.0	0.6900287941575737	58.309500801741144
GOTERM_MF_FAT	GO:0019888~protein phosphatase regulator activity	4	1.3651877133105803	0.05049171551848086	PPP1R9B, PPP2R3A, PPP1R1C, PPP2R5D	205	53	12983	4.7797514956281635	0.9999999999841728	0.6452068989586424	52.375219013816874
UP_SEQ_FEATURE	repeat:ANK 5	6	2.04778156996587	0.05077008956239443	ANKRD44, ZDHHC17, TRPC3, NOTCH4, ANKRD1, SHANK3	293	131	19113	2.987728942500586	1.0	0.9811821347833666	55.68773710046096
GOTERM_BP_FAT	GO:0008360~regulation of cell shape	4	1.3651877133105803	0.051938638767859126	FGD2, GRLF1, FGD3, FGD4	212	54	13528	4.726764500349406	1.0	0.6965502996689623	59.438405704330386
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	11	3.754266211604096	0.05323483595810617	CAV3, DBNL, CCND1, CCDC88A, PSEN1, MAP2K1, CCND3, PDGFB, SPRED1, PYDC1, FGD4	212	357	13528	1.966175149305005	1.0	0.7011002504122135	60.36648192573216
GOTERM_BP_FAT	GO:0022604~regulation of cell morphogenesis	6	2.04778156996587	0.05430070761575985	FGD2, PSEN1, SEMA4F, GRLF1, FGD3, FGD4	212	131	13528	2.9226559124297853	1.0	0.7039147335770681	61.11463701362548
GOTERM_MF_FAT	GO:0008092~cytoskeletal protein binding	14	4.778156996587031	0.0548327694544249	KIAA1949, FMNL2, DBNL, MYL4, CCDC88A, TMSB10, ARPC5, CORO1C, PPP1R9B, WIPF2, MAPRE2, ARL8B, HIP1, FGD4	205	504	12983	1.7592140921409216	0.9999999999982455	0.6613382133801269	55.39955244504367
GOTERM_MF_FAT	GO:0005099~Ras GTPase activator activity	5	1.7064846416382253	0.055057041664111545	RASAL2, TBC1D25, GMIP, SIPA1, GRLF1	205	91	12983	3.479764138300724	0.9999999999984344	0.6484805097521993	55.55083697761541
SMART	SM00055:FCH	3	1.023890784982935	0.05560518250855396	FES, FCHO2, SRGAP2	167	21	9079	7.766467065868263	0.9996481563423532	0.6789139854461905	49.042777311052696
GOTERM_BP_FAT	GO:0032970~regulation of actin filament-based process	5	1.7064846416382253	0.05567596891595075	CAV3, PRKCQ, CCDC88A, TMSB10, ARPC5	212	92	13528	3.468006562756358	1.0	0.7087039954256633	62.060334800261984
GOTERM_BP_FAT	GO:0009991~response to extracellular stimulus	8	2.7303754266211606	0.05717186682217305	PPP1R9B, CCND1, PSEN1, PPARG, AXL, ADIPOR2, PMF1, ALOX5	212	220	13528	2.32041166380789	1.0	0.7140937633017251	63.06439771215418
GOTERM_BP_FAT	GO:0010743~regulation of foam cell differentiation	3	1.023890784982935	0.057438996184158035	AGTR1, PPARG, ABCA1	212	25	13528	7.657358490566038	1.0	0.7114711122194342	63.24104568357279
GOTERM_MF_FAT	GO:0019208~phosphatase regulator activity	4	1.3651877133105803	0.05777008526326462	PPP1R9B, PPP2R3A, PPP1R1C, PPP2R5D	205	56	12983	4.523693379790941	0.9999999999996062	0.6528102410416583	57.343525761644734
SP_PIR_KEYWORDS	Endocytosis	5	1.7064846416382253	0.058520490972822636	DNM3, DBNL, THBD, SYNJ1, HIP1	293	96	19235	3.4191908418657566	0.9999999953026021	0.6983585048932512	55.64670998532604
GOTERM_CC_FAT	GO:0005626~insoluble fraction	20	6.825938566552901	0.059097552707141565	RECK, CAV3, SCN1A, DAG1, EEA1, ABCA1, COMT, ITPR3, BFAR, PRKCQ, DGAT1, PSEN1, SEMA4F, KCNJ8, NMUR1, PDE4A, SLC4A2, FUT1, SELPLG, HIP1	198	839	12782	1.538869023970335	0.9999999653600964	0.6149367806386826	55.35085406976056
GOTERM_BP_FAT	GO:0007049~cell cycle	19	6.484641638225256	0.05980945240653185	TXNIP, PPP6C, SEPT4, MAP2K1, OSGIN2, PMF1, VASH1, KLHDC3, MFN2, PPP1R9B, TUBB, CCND1, CCND3, PSME1, PCBP4, CYTSA, MAPRE2, RAD51L3, CABLES1	212	776	13528	1.5623905854892044	1.0	0.722085847134353	64.77413633987805
GOTERM_BP_FAT	GO:0045860~positive regulation of protein kinase activity	8	2.7303754266211606	0.06050040158486697	DBNL, CCND1, CCDC88A, PSEN1, MAP2K1, CCND3, PDGFB, FGD4	212	223	13528	2.2891953633979187	1.0	0.7220914040578799	65.20955488156555
GOTERM_MF_FAT	GO:0005543~phospholipid binding	7	2.3890784982935154	0.060662119764786235	CCDC88A, SNX15, EEA1, ABCA1, ITPR3, PTAFR, HIP1	205	177	12983	2.504643792200634	0.99999999999991	0.6579507662132531	59.1802800371112
GOTERM_BP_FAT	GO:0010891~negative regulation of sequestering of triglyceride	2	0.6825938566552902	0.060951186823267715	ABHD5, PPARG	212	4	13528	31.905660377358487	1.0	0.7206546437607233	65.49089313723712
GOTERM_BP_FAT	GO:0031100~organ regeneration	3	1.023890784982935	0.06160342872503986	CCND1, PPARG, AXL	212	26	13528	7.362844702467344	1.0	0.7204505414944073	65.89417480873885
GOTERM_BP_FAT	GO:0042158~lipoprotein biosynthetic process	4	1.3651877133105803	0.061798999135080794	NMT2, ZDHHC17, CHM, ABCA1	212	58	13528	4.400780741704619	1.0	0.7175413046462444	66.01422932644302
GOTERM_BP_FAT	GO:0051345~positive regulation of hydrolase activity	7	2.3890784982935154	0.06187331952862186	AGTR1, MOAP1, MYL4, MAP2K1, NMUR1, ABHD5, HIP1	212	179	13528	2.4954147781174236	1.0	0.7139448155553051	66.05974792508056
BIOCARTA	h_cxcr4Pathway:CXCR4 Signaling Pathway	3	1.023890784982935	0.06311280390910337	PLCG1, MAP2K1, CRK	27	23	1437	6.942028985507246	0.9976723415882048	0.9517541876242591	51.01679389203279
GOTERM_BP_FAT	GO:0051348~negative regulation of transferase activity	5	1.7064846416382253	0.06315708268217864	CAV3, PSEN1, PPARG, SPRED1, PYDC1	212	96	13528	3.323506289308176	1.0	0.717534691645989	66.83701140275488
KEGG_PATHWAY	hsa00030:Pentose phosphate pathway	3	1.023890784982935	0.06330711170832018	PGM1, PGD, RPIA	85	25	5085	7.1788235294117655	0.9990860912134274	0.9029562394435183	52.05585325741955
INTERPRO	IPR017907:Zinc finger, RING-type, conserved site	9	3.0716723549488054	0.06331982397684038	BFAR, TRIM35, LRSAM1, DTX3L, ZFPL1, LONRF3, TRIM62, RNF182, TRIM21	253	280	16659	2.116473743647657	0.9999999999999983	0.9546011723457775	61.21642957395643
UP_SEQ_FEATURE	repeat:ANK 1	8	2.7303754266211606	0.06489419513014105	CAMTA1, ANKRD44, ZDHHC17, TRPC3, ANKRD13B, NOTCH4, ANKRD1, SHANK3	293	231	19113	2.259119719870573	1.0	0.9911070611508217	64.93915793843964
UP_SEQ_FEATURE	repeat:ANK 2	8	2.7303754266211606	0.06607562107923382	CAMTA1, ANKRD44, ZDHHC17, TRPC3, ANKRD13B, NOTCH4, ANKRD1, SHANK3	293	232	19113	2.249382134871131	1.0	0.9885274928490789	65.6247472428962
GOTERM_BP_FAT	GO:0051272~positive regulation of cell motion	5	1.7064846416382253	0.06708627932659651	ADAM10, MAP2K1, PDGFB, CXCL16, FURIN	212	98	13528	3.2556796303427036	1.0	0.7357488148589169	69.11319643662397
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	5	1.7064846416382253	0.06708627932659651	ADAM10, MAP2K1, PDGFB, CXCL16, FURIN	212	98	13528	3.2556796303427036	1.0	0.7357488148589169	69.11319643662397
SP_PIR_KEYWORDS	ATP	8	2.7303754266211606	0.06917039029660225	PRKD1, PRKCQ, ACVRL1, MAP2K1, STK25, AXL, FES, CSF1R	293	236	19235	2.225371666570255	0.9999999998738984	0.7383688610819094	61.95329904137788
GOTERM_BP_FAT	GO:0033674~positive regulation of kinase activity	8	2.7303754266211606	0.07042890224601878	DBNL, CCND1, CCDC88A, PSEN1, MAP2K1, CCND3, PDGFB, FGD4	212	231	13528	2.2099158702932287	1.0	0.7495340761860838	70.93302990680246
BIOCARTA	h_appPathway:Generation of amyloid b-peptide by PS1	2	0.6825938566552902	0.07050402414825062	ADAM10, PSEN1	27	4	1437	26.611111111111107	0.9988856572519278	0.8963252658546838	55.08512834788267
INTERPRO	IPR002110:Ankyrin	8	2.7303754266211606	0.0708632108449197	CAMTA1, ANKRD44, ZDHHC17, TRPC3, ANKRD13B, NOTCH4, ANKRD1, SHANK3	253	238	16659	2.2133058757099677	1.0	0.9586205126106422	65.50156217151914
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	5	1.7064846416382253	0.07122078880538993	DNM3, PLCG1, MAP2K1, ARPC5, CRK	85	95	5085	3.1486068111455108	0.9996313315205229	0.8614332592620915	56.41702007350939
GOTERM_BP_FAT	GO:0003013~circulatory system process	7	2.3890784982935154	0.07134779601016326	AGTR1, MTHFR, MYL4, ACVRL1, KCNJ8, DLL4, PPARG	212	186	13528	2.401501318725908	1.0	0.7504491277709129	71.41533558769456
GOTERM_BP_FAT	GO:0008015~blood circulation	7	2.3890784982935154	0.07134779601016326	AGTR1, MTHFR, MYL4, ACVRL1, KCNJ8, DLL4, PPARG	212	186	13528	2.401501318725908	1.0	0.7504491277709129	71.41533558769456
GOTERM_BP_FAT	GO:0051129~negative regulation of cellular component organization	6	2.04778156996587	0.07153851043992951	CAV3, LRSAM1, ACVRL1, PSEN1, SEMA4F, TMSB10	212	142	13528	2.6962529896359286	1.0	0.7476999308695431	71.51448891233504
GOTERM_MF_FAT	GO:0035091~phosphoinositide binding	5	1.7064846416382253	0.07263652633273138	CCDC88A, SNX15, EEA1, ITPR3, HIP1	205	100	12983	3.1665853658536585	0.9999999999999998	0.7129676766816084	66.030144418151
INTERPRO	IPR019131:Cortactin-binding protein-2, N-terminal	2	0.6825938566552902	0.07338944130114228	CTTNBP2NL, LUZP1	253	5	16659	26.338339920948613	1.0	0.9525878350462654	66.83512752515429
INTERPRO	IPR007797:AF-4 proto-oncoprotein	2	0.6825938566552902	0.07338944130114228	AFF3, AFF2	253	5	16659	26.338339920948613	1.0	0.9525878350462654	66.83512752515429
SP_PIR_KEYWORDS	ank repeat	8	2.7303754266211606	0.07417654263746812	CAMTA1, ANKRD44, ZDHHC17, TRPC3, ANKRD13B, NOTCH4, ANKRD1, SHANK3	293	240	19235	2.1882821387940843	0.9999999999773034	0.7437496207295338	64.62123102354884
GOTERM_BP_FAT	GO:0045765~regulation of angiogenesis	4	1.3651877133105803	0.07524708153200192	COL4A2, PTPRM, VASH2, VASH1	212	63	13528	4.051512428870919	1.0	0.7621497723600508	73.3794444884154
GOTERM_BP_FAT	GO:0043406~positive regulation of MAP kinase activity	5	1.7064846416382253	0.07531584299003752	DBNL, PSEN1, MAP2K1, PDGFB, FGD4	212	102	13528	3.1280059193488716	1.0	0.7588908246861239	73.41291273238626
GOTERM_BP_FAT	GO:0019067~viral assembly, maturation, egress, and release	2	0.6825938566552902	0.07560212586347355	LRSAM1, FURIN	212	5	13528	25.52452830188679	1.0	0.7566872740834442	73.55183002990478
SP_PIR_KEYWORDS	DNA binding	10	3.4129692832764507	0.07687052822804774	TAL1, ZNF235, HOXA13, SP2, HLX, ATF7, PPARG, EIF2S2, TNP1, TRIM21	293	340	19235	1.930837181288898	0.9999999999910151	0.7378161742687497	65.98419469996205
INTERPRO	IPR018029:C2 membrane targeting protein	5	1.7064846416382253	0.0771955493096162	ABR, PLCG1, SYT6, ESYT3, RIMS3	253	106	16659	3.10593631143262	1.0	0.949408932239191	68.75397770506714
UP_SEQ_FEATURE	repeat:ANK 3	7	2.3890784982935154	0.07777620749452195	CAMTA1, ANKRD44, ZDHHC17, TRPC3, NOTCH4, ANKRD1, SHANK3	293	194	19113	2.3537349143239155	1.0	0.992838307540509	71.76966313116522
GOTERM_BP_FAT	GO:0032103~positive regulation of response to external stimulus	4	1.3651877133105803	0.07808005112319792	AGTR1, ADAM10, PDGFB, FCER1G	212	64	13528	3.988207547169811	1.0	0.76466675021605	74.72601742674962
GOTERM_CC_FAT	GO:0005856~cytoskeleton	29	9.897610921501707	0.07904750624606742	CTTNBP2NL, FGD2, DNM3, DBNL, KIAA1949, MYL4, ADAM10, MAP2K1, TAF5, FERMT3, DAG1, TMSB10, ARPC5, SHANK3, STOM, MFN2, CORO1C, PPP1R9B, TUBB, PSEN1, GRLF1, WIPF2, MAPRE2, ARL8B, FGD3, HIP1, CDC42BPB, FGD4, ARHGDIB	198	1381	12782	1.3556199211521442	0.999999999917795	0.7054186985434574	66.37884221628092
GOTERM_BP_FAT	GO:0030510~regulation of BMP signaling pathway	3	1.023890784982935	0.07921619123176515	ACVRL1, HOXA13, SKI	212	30	13528	6.381132075471698	1.0	0.7663338558772683	75.24782605803811
SP_PIR_KEYWORDS	monomer	3	1.023890784982935	0.0800885631728052	MAP2K1, PGM1, COMT	293	31	19235	6.353077177144115	0.9999999999970404	0.7348072233653524	67.5485262885334
GOTERM_MF_FAT	GO:0017137~Rab GTPase binding	3	1.023890784982935	0.08022106140561923	CHM, ERC1, ALS2CL	205	30	12983	6.333170731707317	1.0	0.7376171943152475	69.79845897938131
INTERPRO	IPR001841:Zinc finger, RING-type	9	3.0716723549488054	0.08102657327926474	BFAR, TRIM35, LRSAM1, DTX3L, ZFPL1, LONRF3, TRIM62, RNF182, TRIM21	253	296	16659	2.0020697575045405	1.0	0.9465637814228508	70.58060953778718
GOTERM_BP_FAT	GO:0007265~Ras protein signal transduction	5	1.7064846416382253	0.08180704273024132	DBNL, MAP2K1, RRAS, ABCA1, ARHGDIB	212	105	13528	3.0386343216531895	1.0	0.7742809490630899	76.40009260402276
GOTERM_BP_FAT	GO:0051347~positive regulation of transferase activity	8	2.7303754266211606	0.08204388310691181	DBNL, CCND1, CCDC88A, PSEN1, MAP2K1, CCND3, PDGFB, FGD4	212	240	13528	2.1270440251572325	1.0	0.7719479671389625	76.50286918389405
KEGG_PATHWAY	hsa05216:Thyroid cancer	3	1.023890784982935	0.08215884803216714	CCND1, MAP2K1, PPARG	85	29	5085	6.188640973630831	0.9998962172331319	0.8403293662790017	61.85088634388822
UP_SEQ_FEATURE	domain:DH	4	1.3651877133105803	0.08294253903619266	FGD2, ABR, FGD3, FGD4	293	67	19113	3.894452651418675	1.0	0.9929278311769435	74.14140652251734
UP_SEQ_FEATURE	sequence variant	196	66.89419795221842	0.08344667726222356	CTTNBP2NL, TGOLN2, PGD, KIAA1274, LUZP1, SIDT2, C1QC, SHKBP1, AGTR1, PLOD1, OSCAR, C15ORF52, TIGD6, RECK, DAB2IP, PTPRM, MDGA1, CRTAP, PTPRR, PIK3IP1, TOX2, PITPNM2, ZNF235, RAB17, PGM1, EIF2S2, EEFSEC, SCN1A, ATP5SL, MGAT5B, PPP2R3A, HOXA13, DAG1, FAM162B, FCHO2, HIP1, ABR, GDE1, MAP2K1, TRIO, OXSR1, PMF1, MYOZ3, UBP1, RGS9BP, BFAR, ZFHX4, HSPA12B, C1ORF116, KCNJ8, HEBP1, NOTCH4, BTBD12, CDC42BPB, ACVRL1, NPNT, PPARG, SYNJ1, RNF182, SMAP1, SLC24A4, HLX, ATG2A, QKI, TMEM104, ALS2CL, FMNL2, KIAA1949, BATF2, CYYR1, ZDHHC17, FAM167A, CCND3, PSEN1, DNAJC24, CYTSA, CLN6, SRGAP2, SLC27A4, SLC39A10, SLC39A13, ABHD5, GPR64, EEA1, C11ORF17, NAGPA, COL6A6, DHCR7, CHM, FUT1, RPIA, KCNE3, LRRC40, LRSAM1, NUB1, RRP15, AXL, AFF3, AFF2, ITPR3, TRIM21, ATP6V1E1, P2RY14, DUSP7, NCLN, SEPT4, PDGFB, OSGIN2, ANKRD1, NLRC5, KIAA1462, PDE4A, B3GALNT1, STARD8, SLC4A2, LONRF3, PID1, STK25, C6ORF47, DTX3L, TMSB10, IL11RA, TNS3, THBD, ERC1, CAV3, FGD2, CAMTA1, MYL4, SIPA1, ABCA1, C6ORF223, RASAL2, KIAA1486, GMIP, RTKN2, RAD51L3, AXIN2, FGD3, FGD4, CSF1R, C14ORF159, TAF5, SLC6A12, DOCK9, DOCK8, FURIN, SHANK3, TBC1D25, FBXO39, PLCG1, CXCL16, GPATCH3, MS4A14, ARID4A, FES, TPP1, PCBP4, WWC3, ZFPL1, LOXL3, TSEN15, NOL6, ADIPOR2, NDUFC2, DAPK2, PPM1F, PRKD1, MFN2, PRKCQ, PSME1, MAPRE2, TREM1, PCYOX1, UBAP2, PTAFR, SNX15, TNFRSF8, COMT, C3ORF62, ESYT3, MTHFR, TMED5, FAM107A, A1CF, KIAA0406, ZNF707, SELPLG, TXNIP, COL4A2, GIMAP6, PPP1R9B, TMEM164, DENND4A, EPOR, ALOX5	293	11992	19113	1.0661681166283778	1.0	0.99081253282861	74.36257137453731
KEGG_PATHWAY	hsa05214:Glioma	4	1.3651877133105803	0.08523899079840223	CCND1, PLCG1, MAP2K1, PDGFB	85	63	5085	3.7983193277310923	0.9999275700793234	0.7958326297582159	63.26546815887375
UP_SEQ_FEATURE	compositionally biased region:Ala-rich	6	2.04778156996587	0.08584418424929227	MEGF9, C1ORF116, C8ORF30A, CCDC85A, CABLES1, C6ORF223	293	153	19113	2.5581208592652076	1.0	0.9895641414905684	75.39033620197299
INTERPRO	IPR017441:Protein kinase, ATP binding site	12	4.09556313993174	0.085894812057146	PRKD1, PRKCQ, ACVRL1, MAP2K1, STK25, AXL, TRIO, OXSR1, DAPK2, FES, CDC42BPB, CSF1R	253	455	16659	1.736593840941667	1.0	0.9460022520748402	72.75844242684279
SP_PIR_KEYWORDS	phosphotransferase	7	2.3890784982935154	0.08657248445231208	PRKD1, PRKCQ, MAP2K1, STK25, AXL, FES, CSF1R	293	201	19235	2.2862649211281476	0.9999999999996878	0.7461989810813445	70.50016516563889
INTERPRO	IPR015048:Region of unknown function DUF1899	2	0.6825938566552902	0.08741044891329884	CORO1C, CORO6	253	6	16659	21.948616600790512	1.0	0.9390607086664672	73.40520801856741
GOTERM_BP_FAT	GO:0007346~regulation of mitotic cell cycle	6	2.04778156996587	0.08952393075298748	PPP1R9B, PRKCQ, TRIM35, CCND1, HOXA13, PCBP4	212	152	13528	2.518867924528302	1.0	0.7988260141679973	79.54035666471012
GOTERM_CC_FAT	GO:0009986~cell surface	10	3.4129692832764507	0.09001206174641907	CAV3, ADAM10, ACVRL1, PSEN1, PDGFB, NOTCH4, PTPRR, FCER1G, COMT, FURIN	198	348	12782	1.855044699872286	0.9999999999971942	0.7355141357971084	71.30806503889224
KEGG_PATHWAY	hsa05200:Pathways in cancer	10	3.4129692832764507	0.09001890709236629	CCND1, COL4A2, PLCG1, MAP2K1, PDGFB, PPARG, DAPK2, AXIN2, CRK, CSF1R	85	328	5085	1.8238880918220948	0.999958651146688	0.763527580062217	65.36628895779191
GOTERM_BP_FAT	GO:0010887~negative regulation of cholesterol storage	2	0.6825938566552902	0.09002554902542316	PPARG, ABCA1	212	6	13528	21.270440251572325	1.0	0.7975672356458042	79.73022519401201
UP_SEQ_FEATURE	compositionally biased region:Poly-Val	3	1.023890784982935	0.09015584381754194	CAMTA1, PSEN1, RAD51L3	293	33	19113	5.930189264660254	1.0	0.9894333435604095	77.14228335504856
GOTERM_BP_FAT	GO:0016052~carbohydrate catabolic process	5	1.7064846416382253	0.09087657908773968	GNPDA1, PGM1, PGD, FUT1, RPIA	212	109	13528	2.9271248052622467	1.0	0.7976342737182995	80.04856312947936
GOTERM_BP_FAT	GO:0031399~regulation of protein modification process	9	3.0716723549488054	0.0910703802761288	PPP1R9B, DBNL, CCND1, CCDC88A, PSEN1, CCND3, PSME1, PDGFB, FGD4	212	295	13528	1.9467860569235687	1.0	0.7952578293844969	80.12039621430065
GOTERM_CC_FAT	GO:0030016~myofibril	5	1.7064846416382253	0.09243431336972223	CAV3, MYL4, KCNJ8, ANKRD1, MYOZ3	198	111	12782	2.9079079079079078	0.9999999999986768	0.7281291638931613	72.30271165326785
GOTERM_CC_FAT	GO:0043228~non-membrane-bounded organelle	49	16.723549488054605	0.09259676924557558	TGOLN2, CTTNBP2NL, ARID4A, HP1BP3, FERMT3, RBM15B, ACSS2, C1QC, HLX, QKI, TIGD6, TSEN15, NOL6, DBNL, KIAA1949, ADAM10, TMSB10, KLHDC3, STOM, MFN2, TNS3, PSEN1, MAPRE2, ARL8B, FGD2, MYL4, DAG1, ARPC5, TAL1, TUBB, A1CF, WIPF2, FGD3, HIP1, FGD4, ARHGDIB, DNM3, MAP2K1, TAF5, TNP1, PMF1, ITPR3, SHANK3, CORO1C, PPP1R9B, GRLF1, NCLN, BTBD12, CDC42BPB	198	2596	12782	1.2184985447697314	0.999999999998742	0.7122092409623697	72.36826645168719
GOTERM_CC_FAT	GO:0043232~intracellular non-membrane-bounded organelle	49	16.723549488054605	0.09259676924557558	TGOLN2, CTTNBP2NL, ARID4A, HP1BP3, FERMT3, RBM15B, ACSS2, C1QC, HLX, QKI, TIGD6, TSEN15, NOL6, DBNL, KIAA1949, ADAM10, TMSB10, KLHDC3, STOM, MFN2, TNS3, PSEN1, MAPRE2, ARL8B, FGD2, MYL4, DAG1, ARPC5, TAL1, TUBB, A1CF, WIPF2, FGD3, HIP1, FGD4, ARHGDIB, DNM3, MAP2K1, TAF5, TNP1, PMF1, ITPR3, SHANK3, CORO1C, PPP1R9B, GRLF1, NCLN, BTBD12, CDC42BPB	198	2596	12782	1.2184985447697314	0.999999999998742	0.7122092409623697	72.36826645168719
GOTERM_MF_FAT	GO:0019955~cytokine binding	5	1.7064846416382253	0.09272508895265286	AGTR1, ACVRL1, EPOR, IL11RA, CSF1R	205	109	12983	2.905124188856567	1.0	0.7783669090633777	75.17344682736378
GOTERM_BP_FAT	GO:0019320~hexose catabolic process	4	1.3651877133105803	0.09292384451283783	PGM1, PGD, FUT1, RPIA	212	69	13528	3.699207000273448	1.0	0.7990352797795126	80.79520520027191
GOTERM_BP_FAT	GO:0007565~female pregnancy	5	1.7064846416382253	0.09321644574642503	THBD, ADIPOR2, EPOR, COMT, IL11RA	212	110	13528	2.900514579759863	1.0	0.7970687330156231	80.89974480757395
GOTERM_BP_FAT	GO:0048489~synaptic vesicle transport	3	1.023890784982935	0.09331978860222571	PSEN1, SYNJ1, EEA1	212	33	13528	5.801029159519725	1.0	0.7944284054522897	80.93653868439532
SP_PIR_KEYWORDS	differentiation	12	4.09556313993174	0.09333848473170184	PPP1R9B, TAL1, SEMA4F, MDGA1, NPNT, HLX, DLL4, ABHD5, NOTCH4, TNP1, QKI, HIP1	293	460	19235	1.7125686303605876	0.9999999999999707	0.757400754556629	73.31369841067719
SP_PIR_KEYWORDS	cell projection	7	2.3890784982935154	0.09466469276730133	PPP1R9B, DBNL, CCDC88A, FERMT3, PDE4A, ARPC5, FGD4	293	206	19235	2.2307730541104744	0.9999999999999816	0.7471611492790018	73.8351803960312
UP_SEQ_FEATURE	compositionally biased region:Poly-Lys	7	2.3890784982935154	0.09510105307081024	RASAL2, NMT2, TAF5, FERMT3, GPR64, EIF2S2, TOX2	293	205	19113	2.227436943311413	1.0	0.9896615891199066	79.00772028773304
UP_SEQ_FEATURE	repeat:ANK 4	6	2.04778156996587	0.09522565116234402	ANKRD44, ZDHHC17, TRPC3, NOTCH4, ANKRD1, SHANK3	293	158	19113	2.4771676675163086	1.0	0.9872239121168996	79.05282650642107
GOTERM_BP_FAT	GO:0045637~regulation of myeloid cell differentiation	4	1.3651877133105803	0.09602333593238677	TAL1, SMAP1, PMF1, C1QC	212	70	13528	3.6463611859838276	1.0	0.8011546174012643	81.87574021125525
GOTERM_BP_FAT	GO:0019216~regulation of lipid metabolic process	5	1.7064846416382253	0.09798140127877428	AGTR1, PDGFB, DHCR7, ABHD5, PPARG	212	112	13528	2.848719676549865	1.0	0.8050326055342891	82.52858909911649
GOTERM_MF_FAT	GO:0016791~phosphatase activity	8	2.7303754266211606	0.09811422376975004	PPM1F, PPP6C, PTPRM, MAP2K1, SYNJ1, PTPRR, PPM1M, DUSP7	205	249	12983	2.0347536487413067	1.0	0.7875420117338028	77.20334029136907
INTERPRO	IPR002290:Serine/threonine protein kinase	8	2.7303754266211606	0.09895399501336155	PRKD1, PRKCQ, MAP2K1, STK25, TRIO, OXSR1, DAPK2, CDC42BPB	253	259	16659	2.0338486425442945	1.0	0.950717797022289	77.88206512446251
